Zoning,LotArea,LotShape,LandContour,Neighborhood,BldgType,YearRemodel,ExterCond,Foundation,CentralAir,TotRmsAbvGrd,Fireplaces,GarageCars,TotalFullBath,TotalHalfBath,SaleCondition,HouseAge,ConstArea,QIndex,Price_sqft,log(SalePrice),SalePrice
RL,8063,Reg,Lvl,Gilbert,1Fam,2000,TA,PConc,Y,7,1,2.0,2.0,1.0,Abnorml,7,2614.0,30,69.24254016832441,12.106252310247962,181000
RL,8740,IR1,Lvl,Gilbert,1Fam,2002,TA,PConc,Y,8,1,2.0,2.0,1.0,Normal,5,2849.0,35,77.04457704457704,12.299107511497363,219500
RL,7917,Reg,Lvl,Gilbert,1Fam,2000,TA,PConc,Y,7,1,2.0,2.0,1.0,Normal,8,2600.0,30,67.3076923076923,12.072541252905651,175000
RL,9967,IR1,Lvl,Gilbert,1Fam,2000,TA,PConc,Y,8,1,2.0,2.0,1.0,Normal,7,1814.0,35,93.71554575523705,12.043553716032399,170000
RL,7750,Reg,Lvl,Gilbert,1Fam,2003,TA,PConc,Y,6,0,2.0,2.0,1.0,Normal,4,1980.0,35,81.81818181818181,11.99535161421452,162000
RL,9487,IR1,Lvl,Gilbert,1Fam,2000,TA,PConc,Y,7,1,2.0,3.0,1.0,Normal,7,2605.0,30,71.78502879078695,12.138863895836725,187000
RL,9649,IR1,Lvl,Gilbert,1Fam,2000,TA,PConc,Y,7,1,2.0,2.0,1.0,Normal,8,2585.0,30,71.56673114119923,12.128111104060462,185000
RL,12191,IR1,Lvl,NoRidge,1Fam,1998,TA,PConc,Y,8,2,3.0,3.0,1.0,Normal,10,4330.0,40,88.79907621247114,12.859699067927835,384500
RL,11000,Reg,Lvl,NoRidge,1Fam,2000,TA,PConc,Y,8,1,3.0,2.0,1.0,Normal,7,3254.0,40,76.2138905961893,12.421184025147118,248000
RL,11400,Reg,Lvl,NoRidge,1Fam,2002,TA,PConc,Y,8,2,3.0,3.0,1.0,Normal,6,5266.0,50,88.58716293201671,13.053013299269535,466500
RL,10557,IR1,Lvl,NoRidge,1Fam,1998,TA,PConc,Y,9,1,3.0,3.0,1.0,Normal,9,4486.0,45,91.39545251894783,12.92391243868049,410000
RL,11002,IR1,Lvl,NoRidge,1Fam,1999,TA,PConc,Y,9,1,3.0,3.0,1.0,Normal,9,3971.0,40,81.21380005036515,12.683858415217964,322500
RL,10790,Reg,Lvl,NoRidge,1Fam,1998,TA,PConc,Y,8,1,3.0,2.0,1.0,Normal,9,3451.0,35,73.02231237322515,12.437184366493561,252000
RL,9920,IR1,Lvl,NoRidge,1Fam,1997,TA,PConc,Y,8,1,2.0,3.0,1.0,Normal,11,3130.0,35,86.19488817891374,12.50539915757667,269790
RL,11787,IR1,Lvl,NoRidge,1Fam,1997,TA,PConc,Y,8,1,3.0,3.0,1.0,Normal,11,3777.0,35,83.59809372517871,12.662706040212738,315750
RL,9950,IR1,Lvl,NoRidge,1Fam,1995,TA,PConc,Y,9,1,3.0,2.0,1.0,Abnorml,12,3723.0,35,77.89417136717701,12.577636201962656,290000
RL,12257,IR1,Lvl,NoRidge,1Fam,1995,TA,PConc,Y,9,1,3.0,2.0,1.0,Normal,12,3849.0,40,75.3442452585087,12.577636201962656,290000
RL,11762,Reg,Lvl,NoRidge,1Fam,1993,TA,PConc,Y,9,1,2.0,3.0,1.0,Normal,15,3307.0,40,79.52827335954036,12.479909311159902,263000
RL,9044,IR1,Lvl,NoRidge,1Fam,1997,Gd,PConc,Y,8,1,3.0,2.0,1.0,Normal,11,3863.0,40,85.42583484338597,12.706847933442663,330000
RL,9910,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,5,0,2.0,2.0,0.0,Partial,0,2738.0,42,77.84258582907232,12.269671662972327,213133
RL,11830,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,6,1,3.0,3.0,0.0,Partial,0,3084.0,40,84.39072632944229,12.469440252634902,260261
RL,15256,IR1,Lvl,Somerst,1Fam,2007,TA,PConc,Y,6,0,3.0,3.0,0.0,Normal,0,2949.0,40,95.93828416412343,12.552926520261092,282922
RL,12291,IR1,Lvl,Somerst,1Fam,2007,TA,PConc,Y,6,1,3.0,3.0,0.0,Partial,0,3932.0,50,106.56281790437437,12.9456381320073,419005
RL,13501,IR1,Lvl,Somerst,1Fam,2006,TA,PConc,Y,8,1,3.0,3.0,0.0,Normal,1,3259.0,40,78.24486038662167,12.449018824140563,255000
RL,9986,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,7,1,3.0,2.0,0.0,Partial,1,3590.0,40,40.94707520891365,11.898187865760873,147000
RL,9965,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,6,1,2.0,3.0,2.0,Partial,0,3056.0,35,77.18455497382199,12.371061522195516,235876
RL,9416,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,8,1,3.0,3.0,0.0,Partial,0,3452.0,35,90.34530706836617,12.650348126203179,311872
RL,9849,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,7,0,3.0,2.0,0.0,Partial,0,3378.0,42,73.51332149200711,12.422505731952896,248328
RL,10000,Reg,Lvl,Somerst,1Fam,2006,TA,PConc,Y,7,1,3.0,2.0,0.0,Normal,1,3176.0,40,71.4735516372796,12.332705296463539,227000
RL,8847,Reg,Lvl,Somerst,1Fam,2005,TA,PConc,Y,7,0,2.0,3.0,0.0,Normal,2,3076.0,40,84.52535760728219,12.468436909997665,260000
RL,9158,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,7,0,2.0,2.0,0.0,Partial,0,2992.0,40,75.20053475935829,12.323855681186558,225000
RL,8251,Reg,Lvl,Somerst,1Fam,2006,TA,PConc,Y,7,1,2.0,3.0,0.0,Normal,2,3000.0,35,83.0,12.425208175446844,249000
RL,10084,Reg,Lvl,Somerst,1Fam,2005,TA,PConc,Y,7,1,2.0,3.0,0.0,Normal,3,3380.0,40,90.82840236686391,12.634603026569334,307000
RL,8778,Reg,Lvl,Somerst,1Fam,2006,TA,PConc,Y,7,0,3.0,2.0,1.0,Normal,1,3132.0,40,70.65772669220945,12.30727452603914,221300
FV,8640,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,6,0,2.0,2.0,0.0,Partial,0,2676.0,40,78.06427503736921,12.249610947544657,208900
FV,9000,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,6,0,2.0,2.0,0.0,Partial,1,2670.0,35,78.80149812734082,12.256765759845692,210400
FV,8640,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,8,0,2.0,2.0,1.0,Partial,0,2688.0,40,94.86607142857143,12.449018824140563,255000
FV,10411,Reg,Lvl,Somerst,1Fam,2007,TA,CBlock,Y,8,0,2.0,3.0,0.0,Partial,0,2313.0,25,91.70298313878081,12.264855572467237,212109
FV,9000,Reg,Lvl,Somerst,1Fam,2006,TA,PConc,Y,8,1,3.0,2.0,1.0,Normal,1,3047.0,40,88.61174926156876,12.506177237980511,270000
FV,9000,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,11,1,2.0,2.0,1.0,Partial,0,3794.0,40,79.98866631523458,12.623061104072981,303477
FV,12217,IR1,Lvl,Somerst,1Fam,2007,TA,PConc,Y,8,1,3.0,3.0,1.0,Partial,0,2835.0,40,109.35202821869488,12.644369511065932,310013
FV,11096,Reg,Lvl,Somerst,1Fam,2006,TA,PConc,Y,7,0,3.0,2.0,0.0,Normal,1,3312.0,40,75.39251207729468,12.428015476267865,249700
FV,10207,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,7,0,2.0,3.0,0.0,Partial,0,2635.0,42,86.48007590132828,12.336552511980964,227875
FV,10440,Reg,Lvl,Somerst,1Fam,2007,TA,PConc,Y,6,1,2.0,2.0,0.0,Partial,0,3158.0,40,82.75142495250158,12.473535428894305,261329
FV,11824,IR1,Lvl,Somerst,1Fam,2006,TA,PConc,Y,5,1,3.0,2.0,0.0,Normal,1,3370.0,40,75.07418397626112,12.441144767709657,253000
FV,10625,Reg,Lvl,Somerst,1Fam,2004,TA,PConc,Y,9,1,3.0,2.0,1.0,Normal,3,3601.0,30,73.5906692585393,12.487485104968359,265000
FV,11143,IR1,Lvl,Somerst,1Fam,2005,TA,PConc,Y,8,1,2.0,3.0,0.0,Normal,3,4046.0,40,84.03361344537815,12.736700896592344,340000
RL,7500,Reg,Lvl,SawyerW,1Fam,2007,TA,PConc,Y,6,0,0.0,1.0,1.0,Partial,1,2200.0,30,66.36363636363636,11.891361900690473,146000
RL,7500,Reg,Lvl,SawyerW,1Fam,2006,TA,PConc,Y,5,0,0.0,1.0,1.0,Normal,1,2286.0,35,64.30446194225722,11.898187865760873,147000
RL,7441,IR1,Lvl,SawyerW,1Fam,2006,TA,PConc,Y,7,0,2.0,2.0,0.0,Normal,1,2947.0,35,61.418391584662366,12.106252310247962,181000
RL,8462,IR1,Lvl,SawyerW,1Fam,1994,Gd,PConc,Y,7,0,2.0,2.0,2.0,Normal,13,2649.0,30,75.87768969422423,12.211060187041213,201000
RL,8450,Reg,Lvl,SawyerW,1Fam,2001,TA,PConc,Y,6,0,2.0,2.0,0.0,Normal,7,2698.0,35,66.34544106745737,12.095141084822892,179000
RL,8012,Reg,Lvl,SawyerW,TwnhsE,1980,TA,CBlock,Y,5,2,1.0,1.0,1.0,Normal,27,1896.0,30,67.51054852320675,11.759785542901755,128000
RL,6285,Reg,Lvl,Sawyer,1Fam,1977,TA,CBlock,Y,5,0,1.0,2.0,0.0,Normal,30,1788.0,25,67.53355704697987,11.701477571514818,120750
RL,8480,Reg,Lvl,Sawyer,1Fam,1963,TA,CBlock,Y,5,0,2.0,2.0,0.0,Normal,44,1940.0,30,68.29896907216495,11.794337924408413,132500
RL,7420,Reg,Lvl,Sawyer,1Fam,1962,TA,CBlock,Y,6,0,2.0,1.0,0.0,Normal,45,2114.0,25,62.44087038789026,11.790557201568507,132000
RL,7758,IR1,Lvl,Sawyer,1Fam,2001,Gd,CBlock,Y,6,0,1.0,2.0,0.0,Normal,45,1998.0,35,66.31631631631632,11.794337924408413,132500
RL,6970,Reg,Lvl,Sawyer,1Fam,1961,TA,CBlock,Y,5,0,2.0,2.0,1.0,Normal,46,2160.0,20,59.72222222222222,11.76756768334381,129000
RL,7476,Reg,Lvl,Sawyer,1Fam,1968,TA,CBlock,Y,5,0,2.0,2.0,1.0,Normal,39,2080.0,35,69.71153846153847,11.884489021402711,145000
RL,9945,IR1,Lvl,Sawyer,1Fam,1961,TA,CBlock,Y,5,0,2.0,2.0,0.0,Normal,46,1976.0,25,65.03036437246963,11.763684183317412,128500
RL,6173,IR1,Lvl,Sawyer,1Fam,1967,TA,CBlock,Y,6,0,1.0,1.0,0.0,Normal,40,1778.0,30,70.58492688413948,11.740061037553975,125500
RL,10678,Reg,Lvl,NoRidge,1Fam,2000,TA,PConc,Y,9,1,2.0,2.0,1.0,Normal,15,4555.0,40,62.56860592755214,12.560244459250788,285000
FV,4379,IR1,Lvl,Somerst,TwnhsE,2004,TA,PConc,Y,6,1,2.0,3.0,0.0,Normal,3,2756.0,40,77.64876632801162,12.273731294003989,214000
FV,3523,IR1,Lvl,Somerst,TwnhsE,2007,TA,PConc,Y,5,0,2.0,3.0,0.0,Partial,1,2292.0,40,72.4258289703316,12.01974306733868,166000
FV,3784,IR1,Lvl,Somerst,TwnhsE,2007,TA,PConc,Y,5,0,2.0,3.0,0.0,Partial,1,3076.0,40,63.00390117035111,12.174581978438804,193800
FV,4230,Reg,Lvl,Somerst,TwnhsE,2007,TA,PConc,Y,5,1,2.0,2.0,0.0,Partial,1,2704.0,35,77.25591715976331,12.249610947544657,208900
FV,3606,Reg,Lvl,Somerst,TwnhsE,2007,TA,PConc,Y,5,1,2.0,3.0,0.0,Partial,1,2704.0,35,71.74556213017752,12.175613438045465,194000
FV,4274,IR1,Lvl,Somerst,TwnhsE,2007,TA,PConc,Y,4,0,2.0,2.0,1.0,Partial,1,2482.0,35,80.53988718775182,12.205572520488492,199900
FV,4251,IR1,Lvl,Somerst,TwnhsE,2007,TA,PConc,Y,5,0,2.0,2.0,1.0,Partial,1,1875.0,35,87.84,12.011880916165731,164700
FV,2280,Reg,Lvl,Somerst,Twnhs,1999,TA,PConc,Y,6,1,2.0,3.0,1.0,Normal,8,2245.0,30,78.61915367483296,12.081076155355488,176500
FV,3230,Reg,Lvl,Somerst,TwnhsE,1999,TA,PConc,Y,5,1,2.0,2.0,1.0,Normal,8,2187.0,30,80.47553726566072,12.078239274020289,176000
FV,2117,Reg,Lvl,Somerst,TwnhsE,2000,TA,PConc,Y,4,1,2.0,2.0,1.0,Normal,7,2268.0,30,74.29453262786596,12.034691028774553,168500
FV,2117,Reg,Lvl,Somerst,Twnhs,2000,TA,PConc,Y,4,0,2.0,2.0,1.0,Normal,7,2329.0,30,75.9982825246887,12.083905011555967,177000
FV,2117,Reg,Lvl,Somerst,Twnhs,2000,TA,PConc,Y,5,1,2.0,2.0,1.0,Normal,7,2281.0,30,77.59754493643139,12.083905011555967,177000
FV,2645,Reg,Lvl,Somerst,Twnhs,2000,TA,PConc,Y,5,0,2.0,2.0,1.0,Normal,8,2217.0,40,78.48443843031123,12.066810578196666,174000
FV,7399,IR1,Lvl,Somerst,1Fam,1998,TA,PConc,Y,7,1,2.0,2.0,1.0,Normal,10,2925.0,35,81.7094017094017,12.384218830913648,239000
FV,7321,IR1,Lvl,Somerst,1Fam,2000,TA,PConc,Y,5,0,2.0,2.0,0.0,Normal,8,2697.0,35,75.63959955506118,12.225875272826354,204000
FV,8010,IR1,Lvl,Somerst,1Fam,2004,TA,PConc,Y,8,2,2.0,3.0,1.0,Normal,4,3102.0,40,97.03417150225661,12.614865543731012,301000
FV,7050,Reg,Lvl,Somerst,1Fam,2001,TA,PConc,Y,7,1,2.0,3.0,1.0,Normal,6,2986.0,35,75.68653717347622,12.328290278254423,226000
RL,8723,IR1,Lvl,NWAmes,1Fam,1969,TA,PConc,Y,6,0,2.0,2.0,0.0,Normal,38,2055.0,36,79.07542579075425,11.998433280751929,162500
RL,11700,Reg,Lvl,NWAmes,1Fam,1968,TA,PConc,Y,6,0,2.0,2.0,1.0,Normal,39,2590.0,30,63.32046332046332,12.007621706806335,164000
RL,11358,IR1,Lvl,NWAmes,1Fam,1987,TA,CBlock,Y,8,1,2.0,2.0,0.0,Normal,35,2734.0,49,67.66642282370154,12.128111104060462,185000
RL,9547,Reg,Lvl,NWAmes,1Fam,1993,TA,PConc,Y,6,1,2.0,2.0,0.0,Normal,14,3188.0,42,59.12797992471769,12.146853285870202,188500
RL,10530,Reg,Lvl,NWAmes,1Fam,1993,TA,PConc,Y,8,1,2.0,3.0,1.0,Normal,14,3223.0,42,79.118833385045,12.449018824140563,255000
RL,11500,IR1,Lvl,NWAmes,Duplex,1976,TA,CBlock,Y,8,0,2.0,2.0,0.0,Normal,31,3360.0,30,40.745535714285715,11.827042533619087,136905
RL,10738,IR1,Lvl,NWAmes,1Fam,1966,TA,CBlock,Y,6,1,2.0,3.0,0.0,Normal,41,2186.0,42,72.50686184812443,11.973509872299472,158500
RL,9600,Reg,Lvl,NWAmes,1Fam,1973,TA,CBlock,Y,6,1,2.0,1.0,1.0,Normal,34,2484.0,42,70.65217391304348,12.075394321888057,175500
RL,10800,Reg,Lvl,NWAmes,1Fam,1963,TA,CBlock,Y,6,0,1.0,2.0,0.0,Normal,44,2104.0,30,60.361216730038024,11.751942365440728,127000
RL,8050,Reg,Lvl,NAmes,1Fam,1993,TA,CBlock,Y,5,0,1.0,2.0,0.0,Normal,40,2056.0,30,61.7704280155642,11.751942365440728,127000
RL,10355,IR1,Lvl,NAmes,1Fam,1967,TA,CBlock,Y,5,1,1.0,2.0,0.0,Normal,40,2428.0,25,58.89621087314662,11.870599909242044,143000
RL,10289,Reg,Lvl,NAmes,1Fam,1965,TA,CBlock,Y,6,0,2.0,2.0,1.0,Normal,42,2146.0,35,72.69338303821063,11.957611286231675,156000
RL,9503,Reg,Lvl,NAmes,1Fam,1983,TA,CBlock,Y,6,1,1.0,2.0,0.0,Normal,49,2368.0,25,60.810810810810814,11.877568578558138,144000
RL,10624,IR1,Lvl,NAmes,Duplex,1964,TA,CBlock,Y,10,0,1.0,2.0,1.0,Normal,43,3456.0,20,34.432870370370374,11.686878772093667,119000
RL,12342,IR1,Lvl,NAmes,1Fam,1978,TA,CBlock,Y,6,1,1.0,1.0,0.0,Normal,47,2400.0,25,58.291666666666664,11.848683160653573,139900
RL,12772,IR1,Lvl,NAmes,1Fam,1998,Gd,CBlock,Y,5,0,1.0,1.0,0.0,Normal,47,1916.0,48,79.07098121085595,11.928340903931561,151500
RL,10482,Reg,Lvl,NAmes,1Fam,1958,Gd,CBlock,Y,6,0,1.0,1.0,1.0,Normal,49,1726.0,48,84.00926998841251,11.884489021402711,145000
RL,7535,IR1,Lvl,NAmes,1Fam,1985,TA,CBlock,Y,5,0,1.0,1.0,1.0,Normal,49,1824.0,35,65.78947368421052,11.695247021764184,120000
RL,7450,IR1,Lvl,NAmes,1Fam,1956,TA,CBlock,Y,6,1,2.0,1.0,0.0,Normal,51,1968.0,25,63.00813008130081,11.728036844587175,124000
RL,8243,IR1,Lvl,NAmes,1Fam,1961,Gd,CBlock,Y,5,1,2.0,1.0,0.0,Normal,46,1928.0,35,71.31742738589212,11.831379196088763,137500
RL,8680,Reg,Lvl,NAmes,1Fam,1960,TA,CBlock,Y,5,0,1.0,1.0,0.0,Normal,47,1788.0,35,65.77181208053692,11.675044314446664,117600
RL,9200,Reg,Lvl,NAmes,1Fam,1965,TA,CBlock,Y,5,0,2.0,2.0,0.0,Normal,42,2084.0,30,77.2552783109405,11.9891596439666,161000
RL,8800,Reg,Lvl,NAmes,1Fam,1997,Gd,CBlock,Y,8,1,2.0,2.0,1.0,Normal,43,2999.0,42,74.85828609536512,12.321630986164447,224500
RL,11382,IR1,Lvl,NAmes,1Fam,1964,TA,CBlock,Y,7,1,1.0,1.0,1.0,Normal,43,2504.0,30,58.70607028753994,11.898187865760873,147000
RL,22002,Reg,Lvl,NAmes,1Fam,1991,Gd,CBlock,Y,6,1,2.0,2.0,1.0,Normal,48,3244.0,42,61.652281134401974,12.206072645530174,200000
RL,14585,IR1,Lvl,NAmes,1Fam,1987,TA,CBlock,Y,7,2,2.0,1.0,1.0,Normal,47,2573.0,36,70.69568596968519,12.111212364506214,181900
RL,7388,Reg,Lvl,NAmes,1Fam,2002,TA,CBlock,Y,7,0,2.0,2.0,0.0,Normal,48,2390.0,30,63.07531380753138,11.923378114589433,150750
RL,8280,IR1,Lvl,NAmes,1Fam,1950,TA,CBlock,Y,4,1,1.0,1.0,0.0,Normal,57,1864.0,30,66.52360515021459,11.728036844587175,124000
RL,5175,Reg,Lvl,BrkSide,1Fam,2000,TA,CBlock,Y,5,0,1.0,1.0,0.0,Normal,49,1616.0,40,69.3069306930693,11.626254150277232,112000
RL,9600,Reg,Lvl,NAmes,1Fam,1955,Gd,CBlock,Y,6,0,1.0,2.0,0.0,Normal,52,2228.0,30,64.63195691202873,11.877568578558138,144000
RL,11345,Reg,Lvl,NAmes,Duplex,1950,TA,CBlock,Y,10,0,2.0,2.0,0.0,Normal,59,2848.0,25,48.103932584269664,11.827736204810263,137000
RL,9492,Reg,Lvl,NAmes,1Fam,1950,TA,CBlock,Y,6,1,1.0,2.0,0.0,Normal,66,2144.0,25,48.973880597014926,11.56171562913966,105000
RL,9480,Reg,Lvl,NAmes,1Fam,1995,TA,CBlock,Y,7,2,1.0,1.0,1.0,Normal,65,2372.0,35,61.76222596964587,11.894780707439258,146500
RL,8668,Reg,Lvl,NAmes,Duplex,1968,TA,CBlock,Y,8,0,3.0,2.0,0.0,Normal,39,3120.0,25,40.38461538461539,11.744037185933616,126000
RL,10050,IR1,Lvl,NAmes,1Fam,1966,TA,CBlock,Y,6,1,2.0,2.0,1.0,Normal,41,2073.0,30,84.4187168355041,12.072541252905651,175000
RL,9600,IR1,Lvl,NAmes,1Fam,1961,TA,CBlock,Y,6,1,2.0,2.0,0.0,Normal,46,2472.0,30,64.11812297734627,11.973509872299472,158500
RL,10150,Reg,Lvl,NAmes,1Fam,1958,TA,CBlock,Y,5,0,1.0,1.0,0.0,Normal,49,1824.0,25,62.77412280701754,11.648330101976432,114500
RL,11344,Reg,Lvl,NAmes,1Fam,1958,TA,CBlock,Y,7,0,1.0,1.0,1.0,Normal,49,2398.0,25,60.05004170141785,11.877568578558138,144000
RL,8760,Reg,Lvl,NAmes,1Fam,1999,TA,CBlock,Y,4,0,1.0,2.0,0.0,Normal,50,1872.0,42,75.32051282051282,11.856515169360305,141000
RL,8176,Reg,Lvl,NAmes,1Fam,1992,TA,CBlock,Y,6,0,1.0,2.0,0.0,Normal,49,2112.0,30,65.81439393939394,11.842229212112828,139000
RL,9750,Reg,Lvl,NAmes,1Fam,1958,TA,CBlock,Y,7,0,1.0,1.0,1.0,Normal,49,2884.0,36,54.750346740638,11.969717200243734,157900
RL,9250,Reg,Lvl,NAmes,1Fam,2005,TA,CBlock,Y,6,0,1.0,1.0,1.0,Normal,53,2112.0,35,66.00378787878788,11.845102777308561,139400
RL,11988,IR1,Lvl,NAmes,1Fam,1957,TA,CBlock,Y,6,2,1.0,1.0,1.0,Normal,50,2488.0,36,60.28938906752411,11.918390573078392,150000
RL,9770,Reg,Lvl,NAmes,1Fam,1957,TA,CBlock,Y,5,0,1.0,2.0,0.0,Normal,50,1844.0,25,62.906724511930584,11.661345470088502,116000
RL,10152,Reg,Lvl,NAmes,1Fam,1956,TA,CBlock,Y,6,0,1.0,2.0,0.0,Normal,51,2096.0,25,64.40839694656489,11.813030057420567,135000
RL,12198,IR1,Lvl,NAmes,1Fam,1975,TA,CBlock,Y,7,1,1.0,1.0,0.0,Normal,52,2615.0,30,49.7131931166348,11.77528972943772,130000
RL,10050,Reg,Lvl,NAmes,1Fam,1955,TA,CBlock,Y,5,0,1.0,2.0,0.0,Normal,52,2432.0,25,53.2483552631579,11.771436160121729,129500
RL,8078,Reg,Lvl,NAmes,Duplex,1958,TA,CBlock,Y,8,0,2.0,2.0,0.0,Normal,49,3120.0,25,41.217948717948715,11.764462090785656,128600
RL,10950,Reg,Lvl,NAmes,1Fam,1952,TA,CBlock,Y,5,0,2.0,1.0,0.0,Normal,55,1896.0,36,65.92827004219409,11.736069016284437,125000
RL,7942,Reg,Lvl,NAmes,1Fam,1953,TA,CBlock,Y,6,0,1.0,1.0,1.0,Normal,54,2080.0,42,65.38461538461539,11.820410164718188,136000
RL,8923,Reg,Lvl,NAmes,1Fam,2006,TA,CBlock,Y,6,0,1.0,2.0,0.0,Normal,54,2016.0,35,66.71626984126983,11.809319478024031,134500
RL,8540,Reg,Lvl,NAmes,1Fam,2003,Gd,CBlock,Y,5,0,1.0,2.0,0.0,Normal,51,1850.0,40,68.64864864864865,11.751942365440728,127000
RL,7134,Reg,Bnk,NAmes,1Fam,1955,TA,CBlock,Y,6,1,2.0,1.0,0.0,Normal,52,1744.0,25,74.54128440366972,11.77528972943772,130000
RL,7150,Reg,Lvl,NAmes,1Fam,1955,TA,PConc,Y,7,0,1.0,2.0,0.0,Normal,52,2730.0,16,42.124542124542124,11.652687407345388,115000
RL,8400,Reg,Lvl,NAmes,1Fam,1955,Gd,CBlock,Y,5,2,1.0,2.0,0.0,Normal,52,1848.0,25,63.25757575757576,11.66907414746016,116900
RL,13300,Reg,Lvl,NAmes,1Fam,2000,TA,CBlock,Y,4,0,1.0,1.0,0.0,Normal,51,1856.0,35,71.12068965517241,11.790557201568507,132000
RL,9532,Reg,Lvl,NAmes,1Fam,1953,TA,CBlock,Y,6,1,1.0,2.0,0.0,Normal,54,2752.0,24,55.59593023255814,11.938193200374572,153000
RL,15783,Reg,Lvl,OldTown,1Fam,1952,TA,CBlock,Y,6,0,1.0,1.0,0.0,Normal,55,1848.0,25,60.87662337662338,11.630708500626612,112500
RL,14190,Reg,Lvl,OldTown,1Fam,2006,Gd,CBlock,Y,7,0,0.0,2.0,0.0,Normal,117,2469.0,28,55.89307411907655,11.835008964139341,138000
RL,12099,IR1,Lvl,NAmes,1Fam,2004,TA,CBlock,Y,7,1,1.0,2.0,0.0,Normal,54,2944.0,30,52.98913043478261,11.957611286231675,156000
RL,10134,Reg,Lvl,OldTown,1Fam,1950,TA,CBlock,Y,5,0,1.0,1.0,0.0,Normal,67,1769.0,30,61.616732617297906,11.59910316121128,109000
RL,10284,Reg,Lvl,OldTown,1Fam,1993,TA,CBlock,Y,6,0,2.0,3.0,0.0,Abnorml,82,2432.0,28,52.83717105263158,11.763684183317412,128500
RL,10800,Reg,Lvl,OldTown,1Fam,2007,TA,BrkTil,Y,5,0,1.0,2.0,0.0,Normal,80,1624.0,24,39.716748768472904,11.074420502783864,64500
RL,10800,Reg,Lvl,OldTown,1Fam,1999,Gd,CBlock,Y,6,0,0.0,1.0,1.0,Normal,112,2270.0,45,65.19823788546256,11.904967552746252,148000
RL,5400,Reg,Lvl,OldTown,1Fam,1950,TA,BrkTil,Y,4,0,1.0,1.0,0.0,Abnorml,87,1382.0,30,62.22865412445731,11.362102575235644,86000
RL,10090,IR1,Lvl,NAmes,1Fam,1999,TA,CBlock,Y,6,2,1.0,2.0,1.0,Normal,44,2376.0,35,72.39057239057239,12.05524975579559,172000
RL,8700,IR1,Lvl,NAmes,1Fam,1961,TA,CBlock,Y,5,0,1.0,1.0,1.0,Abnorml,46,1808.0,35,66.3716814159292,11.695247021764184,120000
RL,8300,IR1,Lvl,NAmes,1Fam,1968,TA,CBlock,Y,5,0,1.0,2.0,0.0,Normal,39,1904.0,36,67.48949579831933,11.763684183317412,128500
RL,8064,Reg,Lvl,NAmes,1Fam,2006,Gd,CBlock,Y,6,1,2.0,1.0,0.0,Normal,58,1596.0,35,77.00501253132832,11.719126295554126,122900
RL,11664,Reg,Lvl,NAmes,1Fam,1950,TA,CBlock,Y,5,1,1.0,1.0,0.0,Normal,59,2164.0,30,55.08317929759704,11.688558033613386,119200
RL,10496,Reg,Lvl,NAmes,1Fam,1950,TA,CBlock,Y,7,1,1.0,2.0,0.0,Normal,58,2886.0,36,49.549549549549546,11.870599909242044,143000
RL,7200,Reg,Lvl,NAmes,1Fam,1950,TA,CBlock,Y,6,0,1.0,1.0,0.0,Normal,57,1864.0,35,63.8412017167382,11.686878772093667,119000
RL,7200,Reg,Lvl,NAmes,1Fam,1950,TA,CBlock,Y,6,1,1.0,1.0,1.0,Normal,57,2102.0,15,48.52521408182683,11.532728092266408,102000
RL,7200,Reg,Lvl,NAmes,1Fam,2002,TA,CBlock,Y,5,0,2.0,2.0,0.0,Normal,57,1728.0,40,74.65277777777777,11.76756768334381,129000
RL,7500,Reg,Lvl,NAmes,1Fam,2003,TA,CBlock,Y,6,0,1.0,2.0,0.0,Normal,48,2080.0,35,73.07692307692308,11.931635799828413,152000
RL,7315,Reg,Lvl,NAmes,1Fam,1958,TA,CBlock,Y,6,1,1.0,1.0,1.0,Normal,49,2340.0,30,59.82905982905983,11.84939770159144,140000
RL,8000,Reg,Lvl,NAmes,1Fam,1960,TA,CBlock,Y,6,2,1.0,2.0,0.0,Normal,47,2754.0,25,56.82643427741467,11.960811288962345,156500
RL,9760,Reg,Lvl,NAmes,1Fam,1993,TA,CBlock,Y,7,1,2.0,2.0,1.0,Normal,43,2673.0,48,69.95884773662551,12.138863895836725,187000
RL,7590,Reg,Lvl,NAmes,1Fam,1962,TA,CBlock,Y,8,1,1.0,2.0,0.0,Normal,45,2676.0,25,63.34080717488789,12.040608205802641,169500
RL,6600,Reg,Lvl,NAmes,1Fam,1962,TA,CBlock,Y,5,0,1.0,1.0,0.0,Normal,45,1728.0,25,72.62731481481481,11.740061037553975,125500
